"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"02.11.2016","62,59","62,59","62,59","62,59","0,10K","-1,53%"
"03.11.2016","63,79","63,79","63,79","63,79","0,21K","1,92%"
"04.11.2016","63,67","63,67","63,67","63,67","0,09K","-0,19%"
"07.11.2016","65,91","65,91","65,91","65,91","0,27K","3,52%"
"08.11.2016","65,99","65,99","65,99","65,99","0,08K","0,12%"
"09.11.2016","68,34","68,34","68,34","68,34","0,42K","3,56%"
"10.11.2016","69,74","69,74","69,74","69,74","0,31K","2,05%"
"11.11.2016","73,35","72,71","73,62","72,55","0,40K","5,18%"
"14.11.2016","72,23","72,23","72,23","72,23","0,05K","-1,53%"
"15.11.2016","70,04","70,04","70,04","70,04","0,14K","-3,03%"
"16.11.2016","70,41","70,41","70,41","70,41","0,05K","0,53%"
"17.11.2016","70,33","70,33","70,33","70,33","0,12K","-0,11%"
"18.11.2016","70,20","69,60","69,60","68,78","0,28K","-0,18%"
"21.11.2016","70,00","70,00","70,00","70,00","0,04K","-0,28%"
"22.11.2016","70,88","70,88","70,88","70,88","0,05K","1,26%"
"23.11.2016","71,22","71,22","71,22","71,22","0,01K","0,48%"
"25.11.2016","71,81","72,82","72,82","72,82","0,00K","0,83%"
"28.11.2016","72,15","72,15","72,15","72,15","-","0,47%"
"29.11.2016","72,26","72,26","72,26","72,26","-","0,15%"
"30.11.2016","72,25","72,25","72,25","72,25","-","-0,01%"
"01.12.2016","75,54","71,10","71,10","71,10","0,12K","4,55%"
"02.12.2016","74,57","74,84","74,84","71,12","0,14K","-1,28%"
"05.12.2016","76,20","75,70","75,70","75,70","0,02K","2,19%"
"06.12.2016","76,72","76,15","77,10","76,15","0,01K","0,68%"
"07.12.2016","79,20","79,20","79,20","79,20","0,02K","3,23%"
"08.12.2016","79,44","78,20","79,07","77,89","0,11K","0,30%"
"09.12.2016","78,89","77,42","77,42","76,73","0,05K","-0,69%"
"12.12.2016","80,25","80,90","81,35","80,80","0,07K","1,72%"
"13.12.2016","80,47","80,47","80,47","80,47","0,02K","0,27%"
"14.12.2016","79,58","79,58","79,58","79,58","0,12K","-1,11%"
"15.12.2016","79,94","79,94","79,94","79,94","0,15K","0,45%"
"16.12.2016","79,89","79,89","79,89","79,89","0,12K","-0,06%"
"19.12.2016","79,62","79,62","79,62","79,62","-","-0,34%"
"20.12.2016","79,97","79,05","79,05","79,05","0,01K","0,44%"
"21.12.2016","80,00","80,00","80,00","80,00","-","0,04%"
"22.12.2016","79,80","79,80","79,80","79,80","-","-0,25%"
"23.12.2016","79,75","79,75","79,75","79,75","0,01K","-0,06%"
"27.12.2016","79,72","79,35","79,35","79,35","0,00K","-0,04%"
"28.12.2016","79,75","79,75","79,75","79,75","-","0,04%"
"29.12.2016","79,76","79,76","79,76","79,76","-","0,01%"
"30.12.2016","79,75","79,75","79,75","79,74","-","-0,01%"
"03.01.2017","74,37","74,37","74,37","74,37","-","-6,75%"
"04.01.2017","74,66","74,66","74,66","74,66","0,21K","0,39%"
"05.01.2017","76,46","76,46","76,46","76,46","-","2,41%"
"06.01.2017","75,73","76,35","76,35","76,35","0,01K","-0,95%"
"09.01.2017","77,09","76,35","76,98","76,05","0,07K","1,80%"
"10.01.2017","78,27","77,50","77,50","77,50","0,02K","1,53%"
"11.01.2017","78,65","78,40","78,60","78,40","0,05K","0,49%"
"12.01.2017","78,83","78,85","79,14","78,85","0,08K","0,23%"
"13.01.2017","78,69","78,69","78,69","78,69","-","-0,18%"
"17.01.2017","79,83","82,00","82,00","80,65","0,05K","1,45%"
"18.01.2017","79,66","79,66","79,66","79,66","-","-0,21%"
"19.01.2017","79,64","79,64","79,64","79,64","-","-0,03%"
"20.01.2017","79,51","79,51","79,51","79,51","-","-0,16%"
"23.01.2017","79,69","79,60","79,60","79,60","0,01K","0,23%"
"24.01.2017","80,05","80,05","80,05","80,05","-","0,45%"
"25.01.2017","80,13","80,13","80,13","80,13","-","0,10%"
"26.01.2017","80,22","80,22","80,22","80,22","-","0,11%"
"27.01.2017","80,30","80,30","80,30","80,30","-","0,10%"
"30.01.2017","80,30","80,30","80,30","80,30","-","0,00%"
"31.01.2017","80,40","80,40","80,40","80,40","-","0,12%"
"01.02.2017","83,12","83,12","83,12","83,12","0,15K","3,38%"
"02.02.2017","83,82","84,00","84,00","84,00","0,01K","0,84%"
"03.02.2017","80,15","79,96","79,96","79,57","0,26K","-4,38%"
"06.02.2017","79,15","79,15","79,15","79,15","0,14K","-1,25%"
"07.02.2017","81,02","81,02","81,02","81,02","0,01K","2,36%"
"08.02.2017","81,88","81,88","81,88","81,88","-","1,06%"
"09.02.2017","81,92","81,92","81,92","81,92","0,07K","0,05%"
"10.02.2017","84,11","83,52","83,52","83,52","0,06K","2,67%"
"13.02.2017","85,93","85,93","85,93","85,93","0,20K","2,16%"
"14.02.2017","85,91","87,47","87,47","87,47","0,01K","-0,02%"
"15.02.2017","85,86","85,86","85,86","85,86","-","-0,06%"
"16.02.2017","85,72","86,46","86,46","86,23","0,01K","-0,16%"
"17.02.2017","86,40","87,35","87,35","87,35","0,01K","0,79%"
"21.02.2017","87,28","87,28","87,28","87,28","-","1,02%"
"22.02.2017","87,48","87,48","87,48","87,48","-","0,23%"
"23.02.2017","87,41","87,41","87,41","87,41","-","-0,08%"
"24.02.2017","87,57","87,57","87,57","87,57","-","0,18%"
"27.02.2017","87,89","87,89","87,89","87,89","-","0,37%"
"28.02.2017","88,07","88,07","88,07","88,07","-","0,20%"
"01.03.2017","87,62","86,80","87,65","86,80","0,37K","-0,51%"
"02.03.2017","88,56","88,56","88,56","88,56","0,18K","1,07%"
"03.03.2017","87,57","86,58","86,58","86,58","0,06K","-1,12%"
"06.03.2017","86,73","86,04","86,04","85,86","0,02K","-0,96%"
"07.03.2017","86,89","85,91","85,91","85,90","0,01K","0,18%"
"08.03.2017","86,55","86,55","86,55","86,55","0,14K","-0,39%"
"09.03.2017","86,35","84,45","84,45","84,42","0,41K","-0,23%"
"10.03.2017","86,44","84,80","84,80","84,80","0,01K","0,10%"
"13.03.2017","87,51","87,51","87,51","87,51","0,28K","1,24%"
"14.03.2017","88,04","88,04","88,04","88,04","0,02K","0,61%"
"15.03.2017","89,03","89,03","89,03","89,03","0,01K","1,12%"
"16.03.2017","89,50","89,50","89,50","89,50","0,06K","0,53%"
"17.03.2017","89,47","89,62","89,62","89,62","0,01K","-0,03%"
"20.03.2017","89,42","89,42","89,42","89,42","0,01K","-0,06%"
"21.03.2017","88,99","88,99","88,99","88,99","0,02K","-0,48%"
"22.03.2017","88,59","88,59","88,59","88,59","-","-0,45%"
"23.03.2017","88,51","88,51","88,51","88,51","-","-0,09%"
"24.03.2017","88,35","88,35","88,35","88,35","-","-0,18%"
"27.03.2017","87,91","87,91","87,91","87,91","-","-0,50%"
"28.03.2017","87,63","87,63","87,63","87,63","-","-0,32%"
"29.03.2017","87,44","87,44","87,44","87,44","-","-0,22%"
"30.03.2017","87,19","87,19","87,19","87,19","-","-0,29%"
"31.03.2017","86,84","86,84","86,84","86,84","-","-0,40%"
"03.04.2017","78,45","78,45","78,45","78,45","-","-9,66%"
"04.04.2017","79,36","79,36","79,36","79,36","0,09K","1,16%"
"05.04.2017","79,44","79,44","79,44","79,44","0,06K","0,10%"
"06.04.2017","78,92","78,92","78,92","78,92","0,05K","-0,65%"
"07.04.2017","76,91","76,91","76,91","76,91","0,28K","-2,55%"
"10.04.2017","75,28","75,28","75,28","75,28","0,04K","-2,12%"
"11.04.2017","74,89","74,89","74,89","74,89","0,03K","-0,52%"
"12.04.2017","73,43","73,43","73,43","73,43","-","-1,95%"
"13.04.2017","73,02","73,02","73,02","73,02","-","-0,56%"
"17.04.2017","72,08","72,08","72,08","72,08","-","-1,29%"
"18.04.2017","70,74","70,74","70,74","70,74","0,00K","-1,86%"
"19.04.2017","70,95","70,95","70,95","70,95","0,03K","0,30%"
"20.04.2017","70,89","70,89","70,89","70,89","0,01K","-0,08%"
"21.04.2017","70,93","70,93","70,93","70,93","-","0,06%"
"24.04.2017","70,67","70,67","70,67","70,67","0,02K","-0,37%"
"25.04.2017","70,44","70,44","70,44","70,44","-","-0,33%"
"26.04.2017","70,26","70,26","70,26","70,26","-","-0,26%"
"27.04.2017","70,10","70,10","70,10","70,10","-","-0,23%"
"28.04.2017","69,97","69,97","69,97","69,97","-","-0,19%"
"01.05.2017","68,00","68,00","68,00","68,00","-","-2,82%"
"02.05.2017","68,72","68,72","68,72","68,72","0,08K","1,06%"
"03.05.2017","67,33","67,33","67,33","67,33","0,18K","-2,02%"
"04.05.2017","63,88","63,88","63,88","63,88","0,04K","-5,12%"
"05.05.2017","62,49","62,49","62,49","62,49","0,01K","-2,18%"
"08.05.2017","60,72","60,72","60,72","60,72","0,02K","-2,83%"
"09.05.2017","61,37","61,37","61,37","61,37","0,10K","1,07%"
"10.05.2017","62,63","62,63","62,63","62,63","-","2,05%"
"11.05.2017","62,01","62,01","62,01","62,01","-","-0,99%"
"12.05.2017","61,45","61,45","61,45","61,45","-","-0,90%"
"15.05.2017","61,20","61,20","61,20","61,20","0,09K","-0,41%"
"16.05.2017","61,48","61,48","61,48","61,48","-","0,46%"
"17.05.2017","62,04","62,04","62,04","62,04","-","0,91%"
"18.05.2017","61,51","61,51","61,51","61,51","-","-0,85%"
"19.05.2017","61,91","61,91","61,91","61,91","-","0,65%"
"22.05.2017","61,94","61,94","61,94","61,94","-","0,05%"
"23.05.2017","61,90","61,90","61,90","61,90","-","-0,06%"
"24.05.2017","61,50","61,50","61,50","61,50","-","-0,65%"
"25.05.2017","61,40","61,40","61,40","61,40","-","-0,16%"
"26.05.2017","61,25","61,25","61,25","61,25","-","-0,24%"
"30.05.2017","60,93","60,93","60,93","60,93","-","-0,52%"
"31.05.2017","60,71","60,71","60,71","60,71","-","-0,36%"
"01.06.2017","55,39","55,39","55,39","55,39","0,04K","-8,76%"
"02.06.2017","56,27","56,27","56,27","56,27","0,07K","1,59%"
"05.06.2017","55,49","55,49","55,49","55,49","0,01K","-1,39%"
"06.06.2017","55,67","55,67","55,67","55,67","0,04K","0,32%"
"07.06.2017","55,13","55,13","55,13","55,13","0,01K","-0,97%"
"08.06.2017","54,90","54,90","54,90","54,90","0,07K","-0,42%"
"09.06.2017","54,52","54,52","54,52","54,52","0,02K","-0,69%"
"12.06.2017","54,77","54,77","54,77","54,77","-","0,46%"
"13.06.2017","54,01","54,01","54,01","54,01","-","-1,39%"
"14.06.2017","54,50","54,50","54,50","54,50","-","0,91%"
"15.06.2017","54,51","54,51","54,51","54,51","-","0,02%"
"16.06.2017","54,70","54,70","54,70","54,70","0,02K","0,35%"
"19.06.2017","54,80","54,80","54,80","54,80","-","0,18%"
"20.06.2017","54,71","54,71","54,71","54,71","-","-0,16%"
"21.06.2017","54,65","54,65","54,65","54,65","-","-0,11%"
"22.06.2017","54,66","54,66","54,66","54,66","-","0,02%"
"23.06.2017","54,73","54,73","54,73","54,73","-","0,13%"
"26.06.2017","54,75","54,75","54,75","54,75","-","0,04%"
"27.06.2017","55,25","55,25","55,25","55,25","0,02K","0,91%"
"28.06.2017","55,70","55,70","55,70","55,70","0,01K","0,81%"
"29.06.2017","55,79","55,79","55,79","55,79","0,01K","0,16%"
"30.06.2017","56,01","56,01","56,01","56,01","-","0,39%"
"03.07.2017","65,00","65,00","65,00","65,00","0,40K","16,05%"
"05.07.2017","63,03","63,03","63,03","63,03","0,92K","-3,03%"
"06.07.2017","62,11","62,11","62,11","62,11","0,09K","-1,46%"
"07.07.2017","62,85","62,28","62,28","62,28","0,30K","1,19%"
"10.07.2017","63,11","63,11","63,11","63,11","-","0,41%"
"11.07.2017","64,48","64,48","64,48","64,48","-","2,17%"
"12.07.2017","64,09","64,09","64,09","64,09","0,03K","-0,60%"
"13.07.2017","64,16","64,16","64,16","64,16","0,00K","0,11%"
"14.07.2017","64,92","64,92","64,92","64,92","-","1,18%"
"17.07.2017","65,99","65,99","65,99","65,99","0,02K","1,65%"
"18.07.2017","65,74","65,74","65,74","65,74","-","-0,38%"
"19.07.2017","65,99","65,99","65,99","65,99","-","0,38%"
"20.07.2017","65,49","65,49","65,49","65,49","-","-0,76%"
"21.07.2017","65,19","65,19","65,19","65,19","-","-0,46%"
"24.07.2017","65,39","65,39","65,39","65,39","-","0,31%"
"25.07.2017","65,59","65,59","65,59","65,59","-","0,31%"
"26.07.2017","65,54","65,54","65,54","65,54","-","-0,08%"
"27.07.2017","65,74","65,74","65,74","65,74","-","0,31%"
"28.07.2017","65,87","65,87","65,87","65,87","-","0,20%"
"31.07.2017","66,22","66,22","66,22","66,22","-","0,53%"
"01.08.2017","71,57","71,57","71,57","71,57","0,18K","8,08%"
"02.08.2017","72,06","72,06","72,06","72,06","0,10K","0,68%"
"03.08.2017","72,37","72,37","72,37","72,37","0,03K","0,43%"
"04.08.2017","73,48","73,62","74,25","73,62","0,02K","1,53%"
"07.08.2017","74,65","74,65","74,65","74,65","0,02K","1,59%"
"08.08.2017","75,37","75,37","75,37","75,37","-","0,96%"
"09.08.2017","74,80","74,80","74,80","74,80","0,01K","-0,76%"
"10.08.2017","74,88","74,88","74,88","74,88","0,05K","0,11%"
"11.08.2017","73,76","73,76","73,76","73,76","-","-1,50%"
"14.08.2017","73,45","73,45","73,45","73,45","-","-0,42%"
"15.08.2017","73,35","73,35","73,35","73,35","-","-0,14%"
"16.08.2017","73,36","73,36","73,36","73,36","0,11K","0,01%"
"17.08.2017","74,14","74,14","74,14","74,14","-","1,06%"
"18.08.2017","74,40","74,40","74,40","74,40","-","0,35%"
"21.08.2017","74,39","74,39","74,39","74,39","-","-0,01%"
"22.08.2017","74,89","74,89","74,89","74,89","-","0,67%"
"23.08.2017","74,82","74,82","74,82","74,82","-","-0,09%"
"24.08.2017","74,99","74,99","74,99","74,99","-","0,23%"
"25.08.2017","74,97","74,97","74,97","74,97","-","-0,03%"
"28.08.2017","75,03","75,03","75,03","75,03","-","0,08%"
"29.08.2017","75,05","75,05","75,05","75,05","-","0,03%"
"30.08.2017","75,08","75,08","75,08","75,08","-","0,04%"
"31.08.2017","75,11","75,11","75,11","75,11","-","0,04%"
"01.09.2017","77,77","77,77","77,77","77,77","0,02K","3,54%"
"05.09.2017","77,68","77,68","77,68","77,68","0,07K","-0,12%"
"06.09.2017","76,27","76,27","76,27","76,27","0,12K","-1,82%"
"07.09.2017","75,36","75,36","75,36","75,36","0,04K","-1,19%"
"08.09.2017","74,71","74,71","74,71","74,71","0,08K","-0,86%"
"11.09.2017","74,78","74,78","74,78","74,78","-","0,09%"
"12.09.2017","75,22","75,22","75,22","75,22","-","0,59%"
"13.09.2017","74,94","74,94","74,94","74,94","-","-0,37%"
"14.09.2017","73,70","73,70","73,70","73,70","0,08K","-1,65%"
"15.09.2017","73,50","73,50","73,50","73,50","0,03K","-0,27%"
"18.09.2017","73,84","73,84","73,84","73,84","-","0,46%"
"19.09.2017","71,80","71,80","71,80","71,80","-","-2,76%"
"20.09.2017","71,96","71,96","71,96","71,96","-","0,22%"
"21.09.2017","72,06","72,06","72,06","72,06","-","0,14%"
"22.09.2017","71,55","72,00","72,00","70,15","0,01K","-0,71%"
"25.09.2017","70,50","70,50","70,50","70,50","-","-1,47%"
"26.09.2017","70,94","70,94","70,94","70,94","-","0,62%"
"27.09.2017","70,56","70,56","70,56","70,56","-","-0,54%"
"28.09.2017","70,00","70,00","70,00","70,00","-","-0,79%"
"29.09.2017","69,77","69,77","69,77","69,77","-","-0,33%"
"02.10.2017","62,43","62,43","62,43","62,43","0,01K","-10,52%"
"03.10.2017","62,86","62,86","62,86","62,86","-","0,69%"
"04.10.2017","62,95","62,95","62,95","62,95","-","0,14%"
"05.10.2017","62,84","62,84","62,84","62,84","-","-0,17%"
"06.10.2017","63,27","63,27","63,27","63,27","-","0,68%"
"09.10.2017","61,26","61,26","61,26","61,26","0,03K","-3,18%"
"10.10.2017","60,18","60,18","60,18","60,18","0,02K","-1,76%"
"11.10.2017","59,26","59,26","59,26","59,26","0,01K","-1,53%"
"12.10.2017","59,83","59,83","59,83","59,83","0,01K","0,96%"
"13.10.2017","60,63","60,63","60,63","60,63","-","1,34%"
"16.10.2017","61,16","61,16","61,16","61,16","-","0,87%"
"17.10.2017","60,89","60,89","60,89","60,89","-","-0,44%"
"18.10.2017","61,10","61,10","61,10","61,10","0,00K","0,34%"
"19.10.2017","60,39","60,39","60,39","60,39","-","-1,16%"
"20.10.2017","60,69","60,69","60,69","60,69","-","0,50%"
"23.10.2017","60,70","60,70","60,70","60,70","-","0,02%"
"24.10.2017","60,73","60,73","60,73","60,73","-","0,05%"
"25.10.2017","60,72","60,72","60,72","60,72","-","-0,02%"
"26.10.2017","60,67","60,67","60,67","60,67","-","-0,08%"
"27.10.2017","60,53","60,53","60,53","60,53","-","-0,23%"
"30.10.2017","60,40","60,40","60,40","60,40","-","-0,21%"
"31.10.2017","60,31","60,31","60,31","60,31","-","-0,15%"
"01.11.2017","58,62","58,62","58,62","58,62","-","-2,80%"
"02.11.2017","59,45","59,45","59,45","59,45","-","1,42%"
"03.11.2017","59,56","59,56","59,56","59,56","-","0,19%"
"06.11.2017","62,74","62,74","62,74","62,74","-","5,34%"
"07.11.2017","61,59","61,59","61,59","61,59","-","-1,83%"
"08.11.2017","62,59","62,59","62,59","62,59","0,20K","1,62%"
"09.11.2017","61,41","61,41","61,41","61,41","-","-1,89%"
"10.11.2017","61,79","61,79","61,79","61,79","-","0,62%"
"13.11.2017","61,99","61,99","61,99","61,99","-","0,32%"
"14.11.2017","61,79","61,79","61,79","61,79","-","-0,32%"
"15.11.2017","61,22","61,22","61,22","61,22","-","-0,92%"
"16.11.2017","61,60","61,60","61,60","61,60","-","0,62%"
"17.11.2017","61,49","61,49","61,49","61,49","-","-0,18%"
"20.11.2017","61,77","61,77","61,77","61,77","-","0,46%"
"21.11.2017","62,05","62,05","62,05","62,05","-","0,45%"
"22.11.2017","62,99","62,99","62,99","62,99","-","1,51%"
"24.11.2017","62,55","62,55","62,55","62,55","-","-0,70%"
"27.11.2017","63,09","63,09","63,09","63,09","-","0,86%"
"28.11.2017","63,14","63,14","63,14","63,14","-","0,08%"
"29.11.2017","63,15","63,15","63,15","63,15","-","0,02%"
"30.11.2017","63,36","63,36","63,36","63,36","-","0,33%"
"01.12.2017","70,43","70,43","70,43","70,43","-","11,16%"
"04.12.2017","71,02","71,02","71,02","71,02","-","0,84%"
"05.12.2017","69,88","69,88","69,88","69,88","-","-1,61%"
"06.12.2017","67,46","67,46","67,46","67,46","-","-3,46%"
"07.12.2017","67,41","67,41","67,41","67,41","-","-0,07%"
"08.12.2017","68,47","68,47","68,47","68,47","-","1,57%"
"11.12.2017","68,61","68,61","68,61","68,61","-","0,20%"
"12.12.2017","68,97","68,97","68,97","68,97","-","0,52%"
"13.12.2017","69,34","69,34","69,34","69,34","-","0,54%"
"14.12.2017","68,99","68,99","68,99","68,99","-","-0,50%"
"15.12.2017","69,09","69,09","69,09","69,09","-","0,14%"
"18.12.2017","70,47","70,47","70,47","70,47","-","2,00%"
"19.12.2017","70,40","70,40","70,40","70,40","-","-0,10%"
"20.12.2017","70,45","70,45","70,45","70,45","-","0,07%"
"21.12.2017","70,71","70,71","70,71","70,71","-","0,37%"
"22.12.2017","70,87","70,87","70,87","70,87","-","0,23%"
"26.12.2017","71,01","71,01","71,01","71,01","-","0,20%"
"27.12.2017","71,12","71,12","71,12","71,12","-","0,15%"
"28.12.2017","71,28","71,28","71,28","71,28","-","0,22%"
"29.12.2017","71,28","71,28","71,28","71,28","-","0,00%"
"02.01.2018","73,90","73,90","73,90","73,90","0,11K","3,68%"
"03.01.2018","73,43","73,43","73,43","73,43","-","-0,64%"
"04.01.2018","74,61","74,61","74,61","74,61","0,01K","1,61%"
"05.01.2018","75,39","75,39","75,39","75,39","0,01K","1,05%"
"08.01.2018","76,99","76,99","76,99","76,99","0,01K","2,12%"
"09.01.2018","77,62","77,62","77,62","77,62","0,03K","0,82%"
"10.01.2018","77,40","77,40","77,40","77,40","-","-0,28%"
"11.01.2018","77,72","77,72","77,72","77,72","-","0,41%"
"12.01.2018","77,37","77,37","77,37","77,37","-","-0,45%"
"16.01.2018","76,51","76,51","76,51","76,51","-","-1,11%"
"17.01.2018","76,27","76,27","76,27","76,27","-","-0,31%"
"18.01.2018","76,18","76,18","76,18","76,18","-","-0,12%"
"19.01.2018","76,68","76,68","76,68","76,68","-","0,66%"
"22.01.2018","76,60","76,60","76,60","76,60","-","-0,10%"
"23.01.2018","75,96","75,96","75,96","75,96","-","-0,84%"
"24.01.2018","76,21","76,21","76,21","76,21","-","0,33%"
"25.01.2018","76,21","76,21","76,21","76,21","-","0,00%"
"26.01.2018","76,21","76,21","76,21","76,21","-","0,00%"
"29.01.2018","76,10","76,10","76,10","76,10","-","-0,14%"
"30.01.2018","75,99","75,99","75,99","75,99","-","-0,14%"
"31.01.2018","75,86","75,86","75,86","75,86","-","-0,17%"
"01.02.2018","71,99","71,99","71,99","71,99","-","-5,10%"
"02.02.2018","72,94","72,94","72,94","72,94","-","1,32%"
"05.02.2018","74,34","74,34","74,34","74,34","-","1,92%"
"06.02.2018","74,43","74,43","74,43","74,43","-","0,12%"
"07.02.2018","75,20","74,55","74,55","74,55","0,00K","1,03%"
"08.02.2018","75,69","75,69","75,69","75,69","-","0,65%"
"09.02.2018","74,89","74,89","74,89","74,89","-","-1,06%"
"12.02.2018","75,65","75,65","75,65","75,65","-","1,01%"
"13.02.2018","76,49","76,49","76,49","76,49","0,02K","1,11%"
"14.02.2018","76,67","76,67","76,67","76,67","-","0,24%"
"15.02.2018","76,76","76,76","76,76","76,76","-","0,12%"
"16.02.2018","76,89","76,89","76,89","76,89","-","0,17%"
"20.02.2018","76,97","76,97","76,97","76,97","-","0,10%"
"21.02.2018","77,18","77,18","77,18","77,18","-","0,27%"
"22.02.2018","77,06","77,06","77,06","77,06","-","-0,16%"
"23.02.2018","77,11","77,11","77,11","77,11","-","0,06%"
"26.02.2018","77,44","77,44","77,44","77,44","-","0,43%"
"27.02.2018","77,37","77,37","77,37","77,37","-","-0,09%"
"28.02.2018","77,46","77,46","77,46","77,46","-","0,12%"
"01.03.2018","78,42","78,42","78,42","78,42","0,09K","1,24%"
"02.03.2018","76,36","76,52","76,52","76,52","0,00K","-2,63%"
"05.03.2018","75,36","75,36","75,36","75,36","-","-1,31%"
"06.03.2018","75,54","75,54","75,54","75,54","-","0,24%"
"07.03.2018","74,51","74,51","74,51","74,51","-","-1,36%"
"08.03.2018","73,01","73,01","73,01","73,01","-","-2,01%"
"09.03.2018","72,01","72,01","72,01","72,01","-","-1,37%"
"12.03.2018","71,41","71,41","71,41","71,41","-","-0,83%"
"13.03.2018","72,33","72,33","72,33","72,33","-","1,29%"
"14.03.2018","72,76","72,76","72,76","72,76","-","0,59%"
"15.03.2018","73,01","73,01","73,01","73,01","-","0,34%"
"16.03.2018","72,66","72,66","72,66","72,66","-","-0,48%"
"19.03.2018","71,84","71,84","71,84","71,84","-","-1,13%"
"20.03.2018","71,63","71,63","71,63","71,63","-","-0,29%"
"21.03.2018","71,55","71,55","71,55","71,55","-","-0,11%"
"22.03.2018","70,96","70,96","70,96","70,96","-","-0,82%"
"23.03.2018","70,26","70,26","70,26","70,26","-","-0,99%"
"26.03.2018","70,51","70,51","70,51","70,51","-","0,36%"
"27.03.2018","70,35","70,35","70,35","70,35","-","-0,23%"
"28.03.2018","69,86","69,86","69,86","69,86","-","-0,70%"
"29.03.2018","69,70","69,70","69,70","69,70","-","-0,23%"
"02.04.2018","66,22","66,22","66,22","66,22","0,04K","-4,99%"
"03.04.2018","64,35","64,35","64,35","64,35","-","-2,82%"
"04.04.2018","62,94","62,94","62,94","62,94","-","-2,19%"
"05.04.2018","62,67","62,67","62,67","62,67","-","-0,43%"
"06.04.2018","63,34","63,34","63,34","63,34","-","1,07%"
"09.04.2018","63,92","63,92","63,92","63,92","0,01K","0,92%"
"10.04.2018","65,29","65,29","65,29","65,29","0,12K","2,14%"
"11.04.2018","64,28","64,28","64,28","64,28","-","-1,55%"
"12.04.2018","64,19","64,19","64,19","64,19","-","-0,14%"
"13.04.2018","64,62","64,62","64,62","64,62","-","0,67%"
"16.04.2018","64,11","64,11","64,11","64,11","-","-0,79%"
"17.04.2018","64,27","64,27","64,27","64,27","-","0,25%"
"18.04.2018","64,69","64,69","64,69","64,69","-","0,65%"
"19.04.2018","65,49","65,49","65,49","65,49","-","1,24%"
"20.04.2018","65,05","65,05","65,05","65,05","-","-0,67%"
"23.04.2018","65,19","65,19","65,19","65,19","-","0,22%"
"24.04.2018","65,25","65,25","65,25","65,25","-","0,09%"
"25.04.2018","65,22","65,22","65,22","65,22","-","-0,05%"
"26.04.2018","65,29","65,29","65,29","65,29","-","0,11%"
"27.04.2018","65,27","65,27","65,27","65,27","-","-0,03%"
"30.04.2018","65,27","65,27","65,27","65,27","-","0,00%"
"01.05.2018","65,49","65,49","65,49","65,49","-","0,34%"
"02.05.2018","67,44","67,44","67,44","67,44","0,03K","2,98%"
"03.05.2018","66,72","66,72","66,72","66,72","0,04K","-1,07%"
"04.05.2018","66,98","66,98","66,98","66,98","-","0,39%"
"07.05.2018","66,69","66,69","66,69","66,69","-","-0,43%"
"08.05.2018","66,99","66,99","66,99","66,99","-","0,45%"
"09.05.2018","66,20","66,20","66,20","66,20","-","-1,18%"
"10.05.2018","66,49","66,49","66,49","66,49","-","0,44%"
"11.05.2018","67,49","67,49","67,49","67,49","-","1,50%"
"14.05.2018","67,59","67,59","67,59","67,59","-","0,15%"
"15.05.2018","67,58","67,58","67,58","67,58","-","-0,01%"
"16.05.2018","67,30","67,30","67,30","67,30","-","-0,41%"
"17.05.2018","67,26","67,26","67,26","67,26","-","-0,06%"
"18.05.2018","67,03","67,03","67,03","67,03","-","-0,34%"
"21.05.2018","66,85","66,85","66,85","66,85","-","-0,27%"
"22.05.2018","66,51","66,51","66,51","66,51","-","-0,51%"
"23.05.2018","66,35","66,35","66,35","66,35","-","-0,24%"
"24.05.2018","66,36","66,36","66,36","66,36","-","0,02%"
"25.05.2018","66,26","66,26","66,26","66,26","-","-0,15%"
"29.05.2018","66,27","66,27","66,27","66,27","-","0,02%"
"30.05.2018","66,02","66,02","66,02","66,02","-","-0,38%"
"31.05.2018","65,95","65,95","65,95","65,95","0,05K","-0,11%"
"01.06.2018","64,53","64,53","64,53","64,53","-","-2,15%"
"04.06.2018","64,56","64,56","64,56","64,56","0,00K","0,05%"
"05.06.2018","64,78","64,78","64,78","64,78","0,00K","0,34%"
"06.06.2018","65,17","65,17","65,17","65,17","-","0,60%"
"07.06.2018","65,17","65,17","65,17","65,17","0,01K","0,00%"
"08.06.2018","64,74","64,74","64,74","64,74","0,02K","-0,66%"
"11.06.2018","65,18","65,18","65,18","65,18","0,01K","0,68%"
"12.06.2018","65,40","65,40","65,40","65,40","0,06K","0,34%"
"13.06.2018","65,34","65,34","65,34","65,34","-","-0,09%"
"14.06.2018","65,56","65,56","65,56","65,56","-","0,34%"
"15.06.2018","65,39","65,39","65,39","65,39","-","-0,26%"
"18.06.2018","65,30","65,30","65,30","65,30","-","-0,14%"
"19.06.2018","65,01","65,01","65,01","65,01","-","-0,44%"
"20.06.2018","65,01","65,01","65,01","65,01","-","0,00%"
"21.06.2018","64,93","64,93","64,93","64,93","-","-0,12%"
"22.06.2018","64,89","64,89","64,89","64,89","-","-0,06%"
"25.06.2018","64,88","64,88","64,88","64,88","-","-0,02%"
"26.06.2018","64,91","64,91","64,91","64,91","-","0,05%"
"27.06.2018","64,85","64,85","64,85","64,85","-","-0,09%"
"28.06.2018","64,81","64,81","64,81","64,81","-","-0,06%"
